customer_id,bill_date,signup_date,tenure_months,contract_type,service_type,region,city,customer_age,gender,monthly_charges,data_usage_gb,support_calls,satisfaction_score,payment_method,churn,churn_bool,bill_month,tenure_band,age_group
CUST100828,2025-12-09,2024-11-14,13.0,One year,Mobile,North,Delhi,31.0,Male,371.78,27.7,0.0,5.0,Credit Card,No,False,2025-12,13-18m,26-35
CUST100390,2025-09-26,2024-07-03,14.0,Month-to-month,Bundled,East,Kolkata,37.0,Male,1202.85,68.1,0.0,4.0,Cash,No,False,2025-09,13-18m,36-45
CUST101468,2025-10-23,2025-04-26,6.0,Month-to-month,Bundled,West,Ahmedabad,52.0,Female,1199.19,53.1,1.0,5.0,Net Banking,No,False,2025-10,4-6m,46-55
CUST101109,2025-09-22,,20.0,Month-to-month,Broadband,South,Chennai,48.0,Female,891.03,251.5,0.0,5.0,Cash,No,False,2025-09,19-24m,46-55
CUST100957,2025-11-21,,17.0,Month-to-month,Mobile,East,Guwahati,23.0,Male,396.07,10.8,0.0,5.0,Net Banking,No,False,2025-11,13-18m,18-25
CUST101767,2025-09-26,,20.0,Month-to-month,Mobile,North,Delhi,46.0,Female,432.51,44.0,0.0,5.0,UPI,No,False,2025-09,19-24m,46-55
CUST102761,2025-11-04,2025-06-07,5.0,Month-to-month,Bundled,South,Chennai,40.0,Male,1232.53,40.4,0.0,5.0,UPI,No,False,2025-11,4-6m,36-45
CUST101481,2025-11-13,2024-08-20,15.0,Month-to-month,Mobile,East,Patna,18.0,Female,455.39,22.4,1.0,5.0,UPI,No,False,2025-11,13-18m,18-25
CUST101004,2025-12-05,,23.0,Two year,Bundled,North,Chandigarh,70.0,Male,1226.09,38.2,0.0,4.0,Credit Card,No,False,2025-12,19-24m,66+
CUST101596,2025-10-03,2025-05-06,5.0,Month-to-month,Broadband,East,Guwahati,34.0,Female,799.23,160.1,1.0,4.0,Credit Card,No,False,2025-10,4-6m,26-35
CUST102326,2025-10-02,,20.0,Month-to-month,Bundled,East,Bhubaneswar,41.0,Female,1175.23,33.9,0.0,5.0,Cash,No,False,2025-10,19-24m,36-45
CUST101450,2025-10-28,,19.0,Month-to-month,Broadband,West,Mumbai,42.0,Female,892.12,58.4,0.0,5.0,Net Banking,No,False,2025-10,19-24m,36-45
CUST102614,2025-11-13,,19.0,One year,Broadband,South,Hyderabad,18.0,Female,765.53,181.9,0.0,5.0,UPI,No,False,2025-11,19-24m,18-25
CUST101888,2025-09-13,2024-10-18,11.0,Month-to-month,Mobile,West,Mumbai,34.0,Male,416.61,20.2,0.0,5.0,Net Banking,No,False,2025-09,7-12m,26-35
CUST100592,2025-08-22,2025-07-23,1.0,Month-to-month,Mobile,South,Kochi,34.0,Female,356.31,19.1,2.0,4.0,UPI,No,False,2025-08,0-3m,26-35
CUST101312,2025-10-29,,17.0,Month-to-month,Mobile,South,Bengaluru,44.0,Female,387.57,17.8,2.0,5.0,Net Banking,No,False,2025-10,13-18m,36-45
CUST100249,2025-11-30,2024-10-06,13.0,One year,Mobile,West,Ahmedabad,31.0,Female,436.28,19.6,0.0,5.0,Cash,Yes,True,2025-11,13-18m,26-35
CUST100151,2025-12-29,2025-11-29,1.0,Month-to-month,Broadband,North,Delhi,44.0,Female,783.56,142.2,0.0,5.0,Cash,No,False,2025-12,0-3m,36-45
CUST102839,2025-09-24,2025-02-26,7.0,Two year,Broadband,South,Kochi,26.0,Female,776.32,324.5,2.0,5.0,Credit Card,No,False,2025-09,7-12m,26-35
CUST100225,2025-09-11,2024-07-18,14.0,One year,Broadband,West,Mumbai,27.0,Female,805.72,208.4,1.0,4.0,UPI,No,False,2025-09,13-18m,26-35
CUST100773,2025-08-24,2024-08-29,12.0,One year,Mobile,North,Lucknow,18.0,Female,454.93,13.9,1.0,4.0,Net Banking,No,False,2025-08,7-12m,18-25
CUST102447,2025-12-09,2025-06-12,6.0,One year,Broadband,West,Pune,40.0,Male,678.93,96.6,1.0,5.0,Cash,No,False,2025-12,4-6m,36-45
CUST102865,2025-12-21,2024-09-27,15.0,Month-to-month,Bundled,West,Mumbai,37.0,Male,1184.16,29.9,0.0,4.0,UPI,No,False,2025-12,13-18m,36-45
CUST100526,2025-11-10,2025-07-13,4.0,One year,Broadband,East,Patna,31.0,Female,733.02,130.1,0.0,4.0,Cash,No,False,2025-11,4-6m,26-35
CUST100018,2025-10-11,2025-07-13,3.0,Two year,Bundled,West,Ahmedabad,35.0,Female,1199.19,46.1,0.0,3.0,Net Banking,No,False,2025-10,0-3m,26-35
CUST100136,2025-12-15,2025-10-16,2.0,Month-to-month,Broadband,East,Kolkata,18.0,Male,876.96,125.5,0.0,5.0,UPI,No,False,2025-12,0-3m,18-25
CUST101286,2025-10-30,2024-08-06,14.0,Month-to-month,Mobile,East,Kolkata,29.0,Female,461.46,40.8,0.0,5.0,Cash,No,False,2025-10,13-18m,26-35
CUST101317,2025-09-14,2025-06-16,3.0,One year,Mobile,South,Hyderabad,24.0,Male,332.21,31.9,1.0,3.0,Credit Card,No,False,2025-09,0-3m,18-25
CUST101523,2025-08-22,2024-09-26,11.0,One year,Bundled,West,Ahmedabad,30.0,Female,1143.23,29.2,1.0,5.0,Cash,No,False,2025-08,7-12m,26-35
CUST102720,2025-12-17,2025-08-19,4.0,Two year,Mobile,East,Guwahati,18.0,Female,492.98,26.8,1.0,4.0,Credit Card,No,False,2025-12,4-6m,18-25
CUST100745,2025-09-11,2024-10-16,11.0,Month-to-month,Bundled,East,Guwahati,35.0,Female,1239.45,30.8,0.0,5.0,Net Banking,No,False,2025-09,7-12m,26-35
CUST102472,2025-08-23,,17.0,Month-to-month,Mobile,West,Ahmedabad,28.0,Female,338.11,14.0,0.0,5.0,Net Banking,No,False,2025-08,13-18m,26-35
CUST101365,2025-11-09,,17.0,Two year,Mobile,South,Chennai,45.0,Female,407.98,35.4,0.0,5.0,Cash,No,False,2025-11,13-18m,36-45
CUST100463,2025-12-27,2025-09-28,3.0,One year,Broadband,North,Chandigarh,47.0,Male,753.39,87.8,0.0,5.0,UPI,No,False,2025-12,0-3m,46-55
CUST101764,2025-11-27,2024-10-03,13.0,Two year,Broadband,West,Surat,25.0,Male,849.65,200.5,0.0,5.0,UPI,No,False,2025-11,13-18m,18-25
CUST102098,2025-11-05,2025-01-09,10.0,Month-to-month,Broadband,South,Kochi,55.0,Female,801.78,94.8,2.0,4.0,Credit Card,No,False,2025-11,7-12m,46-55
CUST100839,2025-10-05,2024-10-10,12.0,Month-to-month,Mobile,East,Patna,46.0,Male,397.84,48.0,2.0,4.0,Credit Card,No,False,2025-10,7-12m,46-55
CUST102913,2025-12-13,2025-04-17,8.0,Month-to-month,Broadband,East,Bhubaneswar,43.0,Female,748.79,254.7,0.0,4.0,Cash,No,False,2025-12,7-12m,36-45
CUST101984,2025-10-05,2025-06-07,4.0,Month-to-month,Mobile,West,Pune,43.0,Female,372.65,45.1,0.0,5.0,Net Banking,No,False,2025-10,4-6m,36-45
CUST100618,2025-11-23,2024-11-28,12.0,Month-to-month,Mobile,West,Surat,34.0,Female,446.95,7.7,1.0,5.0,Cash,No,False,2025-11,7-12m,26-35
CUST100116,2025-10-12,,19.0,One year,Bundled,East,Bhubaneswar,26.0,Female,1257.6,29.9,1.0,5.0,Cash,No,False,2025-10,19-24m,26-35
CUST100567,2025-10-08,2024-10-13,12.0,Two year,Mobile,West,Ahmedabad,45.0,Male,471.7,70.7,1.0,5.0,Cash,No,False,2025-10,7-12m,36-45
CUST101173,2025-10-17,2025-07-19,3.0,Month-to-month,Mobile,East,Bhubaneswar,47.0,Male,410.18,33.8,1.0,5.0,Net Banking,No,False,2025-10,0-3m,46-55
CUST100592,2025-12-20,2025-07-23,5.0,Month-to-month,Mobile,South,Kochi,34.0,Female,339.75,39.0,2.0,3.0,UPI,Yes,True,2025-12,4-6m,26-35
CUST100725,2025-10-25,,17.0,Month-to-month,Bundled,North,Delhi,45.0,Female,1191.91,92.6,0.0,4.0,Net Banking,No,False,2025-10,13-18m,36-45
CUST101947,2025-12-24,2024-09-30,11.0,Month-to-month,Bundled,West,Surat,30.0,Female,1244.86,29.7,1.0,4.0,Cash,No,False,2025-12,7-12m,26-35
CUST102939,2025-07-22,2024-10-25,9.0,Month-to-month,Mobile,South,Hyderabad,18.0,Male,433.31,29.0,0.0,5.0,Credit Card,No,False,2025-07,7-12m,18-25
CUST102925,2025-12-07,2024-10-13,14.0,Two year,Mobile,North,Jaipur,57.0,Female,484.44,22.4,0.0,4.0,Net Banking,No,False,2025-12,13-18m,56-65
CUST101115,2025-08-16,2025-03-19,5.0,Month-to-month,Mobile,East,Bhubaneswar,29.0,Female,397.58,52.3,0.0,5.0,Credit Card,No,False,2025-08,4-6m,26-35
CUST102699,2025-11-14,2025-02-17,9.0,Month-to-month,Bundled,South,Chennai,27.0,Female,1179.0,25.2,1.0,4.0,UPI,No,False,2025-11,7-12m,26-35
CUST100424,2025-11-30,2025-06-03,5.0,One year,Bundled,East,Patna,28.0,Female,1247.88,66.7,2.0,4.0,Cash,No,False,2025-11,4-6m,26-35
CUST100359,2025-10-03,2025-06-05,4.0,Month-to-month,Bundled,East,Guwahati,34.0,Female,1208.07,8.9,0.0,5.0,UPI,No,False,2025-10,4-6m,26-35
CUST102992,2025-10-07,,19.0,One year,Broadband,North,Lucknow,18.0,Female,839.03,146.6,0.0,5.0,Net Banking,No,False,2025-10,19-24m,18-25
CUST100288,2025-12-11,2025-07-14,5.0,Month-to-month,Broadband,West,Ahmedabad,42.0,Female,884.62,93.0,0.0,4.0,Net Banking,No,False,2025-12,4-6m,36-45
CUST102555,2025-08-23,,19.0,Month-to-month,Mobile,East,Bhubaneswar,42.0,Female,327.01,9.0,2.0,5.0,Cash,No,False,2025-08,19-24m,36-45
CUST102808,2025-10-06,,17.0,Month-to-month,Mobile,East,Patna,43.0,Female,403.91,19.6,1.0,5.0,Credit Card,No,False,2025-10,13-18m,36-45
CUST101460,2025-09-13,2025-03-17,6.0,Month-to-month,Mobile,South,Hyderabad,34.0,Male,404.08,38.0,0.0,5.0,UPI,No,False,2025-09,4-6m,26-35
CUST100624,2025-10-02,2025-08-03,2.0,Month-to-month,Broadband,East,Bhubaneswar,32.0,Male,966.82,171.9,1.0,4.0,Cash,No,False,2025-10,0-3m,26-35
CUST100240,2025-12-23,2024-12-28,12.0,Month-to-month,Mobile,West,Surat,24.0,Male,396.22,59.2,0.0,3.0,Net Banking,Yes,True,2025-12,7-12m,18-25
CUST101235,2025-08-31,,14.0,One year,Bundled,South,Hyderabad,42.0,Male,1262.51,43.3,1.0,3.0,Cash,No,False,2025-08,13-18m,36-45
CUST100610,2025-11-12,,17.0,Two year,Mobile,West,Surat,59.0,Male,509.79,10.6,1.0,5.0,Cash,No,False,2025-11,13-18m,56-65
CUST102228,2025-12-21,2025-06-24,6.0,Month-to-month,Mobile,East,Kolkata,33.0,Female,489.14,26.1,0.0,5.0,Cash,No,False,2025-12,4-6m,26-35
CUST101289,2025-11-04,2025-07-07,4.0,One year,Broadband,North,Lucknow,18.0,Male,862.11,89.0,0.0,5.0,Credit Card,No,False,2025-11,4-6m,18-25
CUST102205,2025-08-07,2024-08-12,12.0,Month-to-month,Bundled,North,Delhi,37.0,Male,1258.32,25.1,0.0,5.0,Credit Card,No,False,2025-08,7-12m,36-45
CUST102840,2025-08-18,2025-07-19,1.0,Month-to-month,Broadband,South,Bengaluru,26.0,Female,843.32,127.0,0.0,5.0,UPI,No,False,2025-08,0-3m,26-35
CUST102167,2025-08-11,2025-01-13,7.0,Month-to-month,Bundled,West,Pune,38.0,Male,1207.74,30.8,0.0,5.0,Cash,No,False,2025-08,7-12m,36-45
CUST101121,2025-12-19,2024-10-25,11.0,Two year,Mobile,North,Delhi,50.0,Male,424.67,23.2,1.0,3.0,UPI,No,False,2025-12,7-12m,46-55
CUST102010,2025-11-15,2025-10-16,1.0,Month-to-month,Bundled,West,Mumbai,32.0,Male,1160.62,20.9,0.0,5.0,Cash,No,False,2025-11,0-3m,26-35
CUST100140,2025-11-02,,19.0,Month-to-month,Mobile,South,Chennai,22.0,Male,506.45,20.6,0.0,5.0,Credit Card,No,False,2025-11,19-24m,18-25
CUST102087,2025-12-05,2025-03-10,9.0,One year,Broadband,East,Guwahati,37.0,Female,844.48,196.5,1.0,5.0,UPI,No,False,2025-12,7-12m,36-45
CUST100841,2025-12-10,2025-07-13,5.0,Month-to-month,Broadband,North,Delhi,44.0,Male,844.66,73.6,0.0,5.0,UPI,No,False,2025-12,4-6m,36-45
CUST102380,2025-08-15,,14.0,Two year,Mobile,West,Ahmedabad,56.0,Female,354.05,21.5,0.0,5.0,Cash,No,False,2025-08,13-18m,56-65
CUST100761,2025-12-10,2024-07-18,17.0,Month-to-month,Broadband,North,Lucknow,42.0,Male,689.84,87.7,1.0,4.0,Cash,No,False,2025-12,13-18m,36-45
CUST101507,2025-09-03,2024-12-07,9.0,Two year,Mobile,West,Ahmedabad,18.0,Female,247.9,22.4,0.0,5.0,Net Banking,No,False,2025-09,7-12m,18-25
CUST100670,2025-09-19,2025-07-21,2.0,Month-to-month,Mobile,West,Ahmedabad,18.0,Male,480.02,26.2,2.0,4.0,Net Banking,No,False,2025-09,0-3m,18-25
CUST100599,2025-11-03,2024-10-09,13.0,Month-to-month,Broadband,East,Kolkata,26.0,Male,603.56,122.0,1.0,5.0,Net Banking,No,False,2025-11,13-18m,26-35
CUST102430,2025-07-03,,14.0,Month-to-month,Broadband,East,Kolkata,28.0,Female,926.66,131.4,1.0,5.0,Credit Card,No,False,2025-07,13-18m,26-35
CUST102203,2025-11-11,2024-08-18,15.0,Month-to-month,Mobile,North,Lucknow,50.0,Female,494.63,28.1,0.0,5.0,UPI,No,False,2025-11,13-18m,46-55
CUST101562,2025-11-02,2024-11-07,12.0,One year,Bundled,West,Ahmedabad,43.0,Female,1289.62,42.8,2.0,4.0,Credit Card,No,False,2025-11,7-12m,36-45
CUST100284,2025-12-13,2025-02-16,10.0,Two year,Bundled,West,Pune,24.0,Female,1198.58,41.7,0.0,4.0,Net Banking,No,False,2025-12,7-12m,18-25
CUST102509,2025-08-23,,19.0,Month-to-month,Mobile,East,Bhubaneswar,69.0,Female,396.92,43.3,0.0,5.0,Credit Card,No,False,2025-08,19-24m,66+
CUST102150,2025-10-06,2024-11-10,11.0,One year,Mobile,West,Pune,28.0,Female,499.93,16.5,1.0,5.0,Credit Card,No,False,2025-10,7-12m,26-35
CUST100038,2025-10-25,,17.0,One year,Bundled,North,Chandigarh,19.0,Male,1234.9,38.0,2.0,5.0,Credit Card,No,False,2025-10,13-18m,18-25
CUST101187,2025-11-29,2025-06-02,5.0,Month-to-month,Mobile,West,Ahmedabad,20.0,Male,397.84,44.7,1.0,3.0,Net Banking,No,False,2025-11,4-6m,18-25
CUST101545,2025-12-01,2024-07-09,17.0,Month-to-month,Bundled,South,Chennai,39.0,Male,1183.08,61.2,2.0,1.0,Cash,Yes,True,2025-12,13-18m,36-45
CUST100158,2025-11-02,,18.0,Month-to-month,Broadband,West,Ahmedabad,29.0,Male,767.0,156.7,0.0,5.0,UPI,No,False,2025-11,13-18m,26-35
CUST100700,2025-12-29,2025-10-30,2.0,Two year,Mobile,East,Bhubaneswar,31.0,Male,545.81,43.1,1.0,4.0,Cash,No,False,2025-12,0-3m,26-35
CUST101497,2025-09-12,2024-10-17,11.0,Month-to-month,Mobile,North,Lucknow,44.0,Male,427.3,31.0,0.0,4.0,Net Banking,No,False,2025-09,7-12m,36-45
CUST102710,2025-08-06,2025-03-09,5.0,Month-to-month,Mobile,North,Jaipur,68.0,Male,309.13,13.0,0.0,5.0,Net Banking,No,False,2025-08,4-6m,66+
CUST102693,2025-12-08,2025-06-11,6.0,Two year,Mobile,East,Patna,19.0,Male,308.66,29.1,1.0,3.0,Net Banking,No,False,2025-12,4-6m,18-25
CUST102197,2025-12-28,2025-07-31,5.0,Month-to-month,Mobile,West,Pune,18.0,Male,382.49,12.5,1.0,3.0,Credit Card,Yes,True,2025-12,4-6m,18-25
CUST101993,2025-09-13,2024-07-20,14.0,Two year,Bundled,East,Guwahati,38.0,Male,1155.18,21.2,1.0,5.0,UPI,No,False,2025-09,13-18m,36-45
CUST102169,2025-11-25,2025-09-26,2.0,Two year,Broadband,South,Hyderabad,18.0,Female,787.94,182.4,0.0,5.0,Cash,No,False,2025-11,0-3m,18-25
CUST101359,2025-09-22,2025-05-25,4.0,Two year,Bundled,West,Mumbai,43.0,Female,1185.29,89.8,0.0,5.0,Credit Card,No,False,2025-09,4-6m,36-45
CUST100138,2025-12-19,,18.0,Two year,Mobile,South,Kochi,48.0,Male,340.95,75.9,0.0,5.0,Cash,No,False,2025-12,13-18m,46-55
CUST102586,2025-12-15,2025-10-16,2.0,Two year,Mobile,North,Jaipur,45.0,Female,387.94,7.5,0.0,4.0,Net Banking,Yes,True,2025-12,0-3m,36-45
CUST102636,2025-12-21,2025-03-26,9.0,Two year,Mobile,East,Kolkata,40.0,Female,419.31,29.4,3.0,5.0,UPI,No,False,2025-12,7-12m,36-45
CUST102715,2025-10-26,,21.0,Month-to-month,Mobile,South,Chennai,31.0,Female,404.53,40.2,0.0,5.0,Cash,No,False,2025-10,19-24m,26-35
CUST100612,2025-12-24,2025-10-25,2.0,Month-to-month,Broadband,South,Chennai,36.0,Female,798.86,121.5,2.0,4.0,UPI,Yes,True,2025-12,0-3m,36-45
CUST100142,2025-11-13,2025-05-17,6.0,Month-to-month,Broadband,East,Patna,38.0,Female,761.26,97.8,1.0,4.0,Credit Card,No,False,2025-11,4-6m,36-45
CUST101160,2025-11-29,2024-12-04,11.0,Two year,Mobile,South,Bengaluru,43.0,Female,374.45,4.6,0.0,3.0,Net Banking,No,False,2025-11,7-12m,36-45
CUST102143,2025-10-30,2025-05-03,5.0,Month-to-month,Broadband,West,Ahmedabad,52.0,Female,887.32,61.8,0.0,5.0,UPI,No,False,2025-10,4-6m,46-55
CUST100684,2025-12-23,2025-10-24,2.0,Month-to-month,Broadband,South,Kochi,34.0,Female,785.91,174.2,0.0,5.0,UPI,No,False,2025-12,0-3m,26-35
CUST102608,2025-12-08,2025-05-12,7.0,Month-to-month,Broadband,West,Mumbai,31.0,Male,620.3,186.4,1.0,3.0,UPI,No,False,2025-12,7-12m,26-35
CUST100463,2025-10-28,2025-09-28,1.0,One year,Broadband,North,Chandigarh,47.0,Male,781.4,212.6,0.0,5.0,UPI,No,False,2025-10,0-3m,46-55
CUST102609,2025-10-20,,18.0,One year,Bundled,West,Mumbai,35.0,Female,1218.4,51.5,0.0,5.0,UPI,No,False,2025-10,13-18m,26-35
CUST102947,2025-10-14,2024-08-20,14.0,One year,Broadband,West,Surat,46.0,Female,914.46,77.5,2.0,3.0,UPI,No,False,2025-10,13-18m,46-55
CUST100179,2025-10-10,2024-11-14,11.0,Month-to-month,Mobile,South,Hyderabad,20.0,Male,299.92,15.3,1.0,3.0,UPI,No,False,2025-10,7-12m,18-25
CUST101782,2025-11-05,2024-12-10,11.0,Month-to-month,Broadband,East,Patna,48.0,Male,850.27,116.0,1.0,4.0,Cash,No,False,2025-11,7-12m,46-55
CUST102906,2025-10-03,,20.0,Month-to-month,Mobile,North,Delhi,18.0,Female,373.01,17.9,1.0,5.0,Credit Card,No,False,2025-10,19-24m,18-25
CUST101572,2025-12-26,2025-06-29,6.0,Two year,Mobile,West,Ahmedabad,33.0,Female,435.86,12.7,0.0,4.0,Cash,No,False,2025-12,4-6m,26-35
CUST100905,2025-12-15,2025-11-15,1.0,Month-to-month,Mobile,West,Ahmedabad,45.0,Female,397.84,14.4,0.0,3.0,UPI,Yes,True,2025-12,0-3m,36-45
CUST102721,2025-12-18,2025-01-22,11.0,Month-to-month,Mobile,North,Lucknow,45.0,Male,446.43,6.7,0.0,5.0,Net Banking,No,False,2025-12,7-12m,36-45
CUST100995,2025-08-10,,16.0,Month-to-month,Broadband,North,Jaipur,43.0,Female,774.14,181.0,1.0,4.0,Net Banking,No,False,2025-08,13-18m,36-45
CUST101454,2025-08-21,2025-02-22,11.0,Two year,Mobile,North,Lucknow,32.0,Female,312.03,17.7,1.0,5.0,Cash,No,False,2025-08,7-12m,26-35
CUST102188,2025-10-21,2024-11-25,11.0,One year,Mobile,West,Ahmedabad,26.0,Male,353.99,29.9,1.0,5.0,UPI,No,False,2025-10,7-12m,26-35
CUST102411,2025-12-26,2025-11-26,1.0,Month-to-month,Mobile,South,Kochi,52.0,Male,505.09,64.0,1.0,3.0,Credit Card,No,False,2025-12,0-3m,46-55
CUST100929,2025-12-25,2024-12-30,12.0,One year,Mobile,North,Delhi,43.0,Female,397.84,53.9,0.0,4.0,Credit Card,No,False,2025-12,7-12m,36-45
CUST102877,2025-09-26,,19.0,One year,Bundled,South,Kochi,45.0,Male,1131.47,39.0,0.0,5.0,Credit Card,No,False,2025-09,19-24m,36-45
CUST100598,2025-11-16,2025-06-19,5.0,One year,Bundled,West,Mumbai,42.0,Male,1195.85,22.4,1.0,4.0,Cash,No,False,2025-11,4-6m,36-45
CUST102430,2025-10-01,,17.0,Month-to-month,Broadband,East,Kolkata,28.0,Female,858.95,114.4,2.0,4.0,Credit Card,No,False,2025-10,13-18m,26-35
CUST102519,2025-10-28,,16.0,One year,Bundled,North,Jaipur,52.0,Male,1205.63,46.5,0.0,5.0,Credit Card,No,False,2025-10,13-18m,46-55
CUST100027,2025-10-25,,20.0,Month-to-month,Mobile,South,Bengaluru,38.0,Female,338.1,50.4,0.0,5.0,Cash,No,False,2025-10,19-24m,36-45
CUST101653,2025-09-26,,16.0,One year,Mobile,South,Kochi,30.0,Male,420.93,19.7,2.0,5.0,Cash,No,False,2025-09,13-18m,26-35
CUST101015,2025-08-21,,16.0,Month-to-month,Bundled,East,Guwahati,19.0,Female,1201.85,27.0,1.0,5.0,Cash,No,False,2025-08,13-18m,18-25
CUST102873,2025-10-11,2025-01-14,9.0,One year,Broadband,West,Pune,60.0,Male,876.32,80.5,0.0,5.0,Cash,No,False,2025-10,7-12m,56-65
CUST102917,2025-11-23,2025-08-25,3.0,One year,Mobile,South,Kochi,18.0,Male,396.73,19.7,0.0,4.0,Cash,No,False,2025-11,0-3m,18-25
CUST101153,2025-11-09,2025-07-12,4.0,One year,Broadband,North,Lucknow,37.0,Female,797.82,150.3,0.0,4.0,Cash,No,False,2025-11,4-6m,36-45
CUST101613,2025-12-15,,21.0,Month-to-month,Mobile,North,Delhi,40.0,Male,477.83,43.4,1.0,5.0,UPI,No,False,2025-12,19-24m,36-45
CUST100980,2025-11-26,,21.0,One year,Broadband,East,Patna,18.0,Female,821.2,142.7,0.0,4.0,UPI,No,False,2025-11,19-24m,18-25
CUST101054,2025-10-21,,17.0,One year,Mobile,South,Bengaluru,31.0,Male,355.44,32.9,0.0,5.0,UPI,No,False,2025-10,13-18m,26-35
CUST100786,2025-09-28,,18.0,Month-to-month,Mobile,North,Lucknow,39.0,Female,326.13,31.4,0.0,5.0,Cash,No,False,2025-09,13-18m,36-45
CUST100946,2025-12-18,2024-12-23,12.0,One year,Mobile,North,Lucknow,41.0,Female,321.55,32.1,0.0,5.0,Net Banking,No,False,2025-12,7-12m,36-45
CUST102584,2025-12-14,2025-04-18,8.0,Month-to-month,Bundled,North,Jaipur,33.0,Female,1211.52,16.6,1.0,5.0,UPI,No,False,2025-12,7-12m,26-35
CUST102920,2025-12-03,,19.0,Month-to-month,Bundled,East,Kolkata,33.0,Female,1288.41,58.8,0.0,5.0,Cash,No,False,2025-12,19-24m,26-35
CUST101722,2025-11-13,,11.0,Month-to-month,Broadband,North,Delhi,49.0,Male,804.89,177.5,0.0,4.0,Cash,No,False,2025-11,7-12m,46-55
CUST102356,2025-10-07,,19.0,One year,Broadband,North,Delhi,46.0,Female,769.11,187.8,0.0,5.0,Net Banking,No,False,2025-10,19-24m,46-55
CUST102452,2025-09-24,2025-03-28,6.0,Month-to-month,Broadband,West,Surat,56.0,Male,781.97,181.3,1.0,4.0,UPI,No,False,2025-09,4-6m,56-65
CUST100621,2025-10-13,2025-01-16,9.0,Month-to-month,Mobile,South,Kochi,35.0,Female,321.21,66.9,1.0,5.0,Credit Card,No,False,2025-10,7-12m,26-35
CUST100204,2025-08-17,2024-07-23,13.0,Two year,Broadband,West,Surat,52.0,Female,951.31,161.4,0.0,5.0,Net Banking,No,False,2025-08,13-18m,46-55
CUST102397,2025-11-15,2025-08-17,3.0,One year,Broadband,West,Mumbai,63.0,Male,888.69,67.0,0.0,5.0,Cash,No,False,2025-11,0-3m,56-65
CUST100620,2025-09-28,2024-07-05,11.0,One year,Broadband,South,Hyderabad,40.0,Male,783.33,120.9,0.0,5.0,UPI,No,False,2025-09,7-12m,36-45
CUST101276,2025-11-06,2025-02-09,9.0,Two year,Broadband,South,Kochi,22.0,Female,710.51,181.8,0.0,5.0,Net Banking,No,False,2025-11,7-12m,18-25
CUST101093,2025-11-27,2024-09-03,14.0,Month-to-month,Bundled,East,Guwahati,36.0,Female,1142.04,23.2,0.0,5.0,Credit Card,No,False,2025-11,13-18m,36-45
CUST101727,2025-11-01,,19.0,One year,Bundled,North,Delhi,34.0,Female,1293.58,29.2,4.0,5.0,UPI,No,False,2025-11,19-24m,26-35
CUST102002,2025-12-22,2025-01-26,11.0,Month-to-month,Broadband,South,Hyderabad,40.0,Female,803.97,92.0,1.0,3.0,Cash,Yes,True,2025-12,7-12m,36-45
CUST101998,2025-08-20,2025-07-21,1.0,Two year,Mobile,North,Jaipur,49.0,Female,436.97,37.9,1.0,5.0,UPI,No,False,2025-08,0-3m,46-55
CUST100032,2025-12-13,2025-08-15,4.0,Two year,Mobile,East,Patna,38.0,Female,425.9,51.1,0.0,5.0,Credit Card,No,False,2025-12,4-6m,36-45
CUST101983,2025-12-08,2025-04-12,8.0,Month-to-month,Mobile,West,Pune,37.0,Male,484.11,9.2,0.0,5.0,Net Banking,No,False,2025-12,7-12m,36-45
CUST100943,2025-11-16,2024-09-22,14.0,One year,Broadband,North,Lucknow,46.0,Male,806.9,123.2,0.0,5.0,Credit Card,No,False,2025-11,13-18m,46-55
CUST102819,2025-10-26,2025-03-30,7.0,One year,Mobile,West,Surat,43.0,Female,353.32,25.5,2.0,5.0,Credit Card,No,False,2025-10,7-12m,36-45
CUST100916,2025-10-25,2025-09-25,1.0,Two year,Broadband,West,Mumbai,29.0,Female,803.86,198.4,1.0,5.0,Net Banking,No,False,2025-10,0-3m,26-35
CUST102448,2025-11-09,2024-09-15,14.0,One year,Broadband,West,Surat,37.0,Female,830.51,141.1,0.0,4.0,Credit Card,No,False,2025-11,13-18m,36-45
CUST100881,2025-09-25,2024-11-29,11.0,Month-to-month,Mobile,East,Bhubaneswar,29.0,Female,436.85,39.4,0.0,5.0,Credit Card,No,False,2025-09,7-12m,26-35
CUST100345,2025-12-18,2024-09-24,15.0,One year,Mobile,South,Bengaluru,25.0,Male,445.68,25.5,0.0,5.0,Net Banking,No,False,2025-12,13-18m,18-25
CUST101159,2025-12-22,2025-03-27,9.0,Two year,Broadband,West,Surat,59.0,Male,795.24,94.6,0.0,5.0,Credit Card,No,False,2025-12,7-12m,56-65
CUST102686,2025-11-04,,19.0,Month-to-month,Mobile,North,Jaipur,22.0,Male,349.86,37.8,0.0,5.0,Cash,No,False,2025-11,19-24m,18-25
CUST100252,2025-10-10,2025-09-10,1.0,One year,Broadband,East,Guwahati,39.0,Male,845.04,144.2,0.0,5.0,Cash,No,False,2025-10,0-3m,36-45
CUST101127,2025-12-10,,20.0,Month-to-month,Mobile,North,Chandigarh,22.0,Male,399.8,31.3,1.0,3.0,UPI,Yes,True,2025-12,19-24m,18-25
CUST102463,2025-10-18,2025-08-19,2.0,Two year,Bundled,South,Bengaluru,44.0,Male,1258.04,51.4,0.0,5.0,UPI,No,False,2025-10,0-3m,36-45
