customer_id,bill_date,signup_date,tenure_months,contract_type,service_type,region,city,customer_age,gender,monthly_charges,data_usage_gb,support_calls,satisfaction_score,payment_method,churn
CUST102440,2025-07-12,17/06/2024,13.0,Month-to-month,Mobile,West,surat,42,Male,389.44,40.2,0.0,5.0,UPI,No
CUST101911,2025-08-13,20/04/2024,16.0,Two year,Mobile,West,surat,19,Male,382.62,19.8,1.0,4.0,Cash,No
CUST100134,2025-11-09,2024-08-16,15.0,Two year,  mobile  ,South,Chennai,18,Male,407.21,23.0,1.0,5.0,Credit Card,No
CUST100727,2025-09-11,20/01/2024,20.0,Month-to-month,Mobile,South,Hyderabad,37,Male,506.81,30.0,0.0,5.0,Net Banking,No
CUST100762,2025-12-07,16/04/2024,20.0,One year,MOBILE,East,Guwahati,39,Male,385.46,57.9,0.0,5.0,Cash,No
CUST102020,2025-10-13,20/06/2024,16.0,One year,Mobile,North,Lucknow,25,Male,493.82,41.4,1.0,3.0,Cash,No
CUST101761,2025-11-02,2025-10-03,1.0,One year,Bundled,North,  Jaipur  ,32,Female,1176.5,50.1,2.0,5.0,Cash,No
CUST101860,2025-09-16,25/01/2024,20.0,Month-to-month,Mobile,South,Chennai,26,Male,461.83,37.2,1.0,3.0,UPI,No
CUST101744,2025-12-02,2024-10-08,14.0,Month-to-month,BROADBAND,South,Bengaluru,31,Male,,54.0,3.0,2.0,Credit Card,Yes
CUST102747,2025-11-03,2024-08-10,15.0,Month-to-month,BUNDLED,East,Kolkata,42,Male,1242.09,26.1,0.0,5.0,Net Banking,No
CUST100490,2025-09-01,2025-08-02,1.0,Month-to-month,Mobile,North,Chandigarh,23,Female,300.84,40.6,2.0,4.0,Credit Card,No
CUST101022,2025-11-22,2025-08-24,3.0,,  broadband  ,North,Chandigarh,51,Male,766.11,55.4,1.0,4.0,Net Banking,No
CUST101348,2025-12-24,2024-09-30,15.0,One year,  broadband  ,East,Bhubaneswar,45,Female,760.68,178.8,1.0,4.0,UPI,Yes
CUST100445,2025-10-14,22/05/2024,17.0,Two year,Broadband,South,kochi,29,Male,844.8,75.5,0.0,5.0,Credit Card,No
CUST102028,2025-12-08,2024-12-13,12.0,Month-to-month,Mobile,North,lucknow,46,Male,398.27,33.4,1.0,5.0,UPI,No
CUST102299,2025-10-15,2024-08-21,14.0,One year,Mobile,South,hyderabad,47,Female,381.15,35.3,1.0,,Credit Card,No
CUST102588,2025-11-17,2024-11-22,12.0,One year,MOBILE,West,surat,19,Male,336.54,45.2,0.0,5.0,UPI,No
CUST102266,2025-11-25,2024-10-01,13.0,One year,  mobile  ,West,Pune,55,Male,460.91,31.2,1.0,5.0,Net Banking,No
CUST101363,2025-11-03,2025-07-06,4.0,Month-to-month,MOBILE,East,  Guwahati  ,34,Female,,12.8,1.0,5.0,Net Banking,No
CUST100572,2025-09-23,02/03/2024,18.0,Month-to-month,  mobile  ,East,Bhubaneswar,57,Female,464.71,31.2,0.0,5.0,Credit Card,No
CUST102617,2025-10-07,15/02/2024,20.0,Month-to-month,Mobile,South,kochi,46,Female,435.29,12.8,1.0,4.0,Cash,No
CUST102038,2025-07-08,2025-04-09,3.0,One year,BROADBAND,South,  Bengaluru  ,58,Female,727.13,231.1,0.0,5.0,Cash,No
CUST102575,2025-09-30,2024-08-06,13.0,Month-to-month,  broadband  ,South,Hyderabad,40,Male,741.02,94.5,0.0,5.0,UPI,No
CUST102930,2025-10-24,2024-07-31,15.0,Month-to-month,Broadband,North,Delhi,-5,Female,819.29,117.3,1.0,5.0,Cash,No
CUST101661,2025-10-30,2024-07-07,15.0,Month-to-month,Mobile,West,Ahmedabad,47,Female,369.15,37.7,0.0,4.0,Net Banking,No
CUST100767,2025-12-25,2025-04-29,8.0,Month-to-month,Broadband,South,bengaluru,64,Female,826.05,183.2,0.0,5.0,Cash,No
CUST102727,2025-08-19,27/01/2024,19.0,Month-to-month,BROADBAND,East,kolkata,41,Male,729.79,146.5,0.0,4.0,UPI,No
CUST102249,2025-08-29,2025-03-02,5.0,Month-to-month,Mobile,South,  Kochi  ,67,Female,487.87,57.5,1.0,5.0,Net Banking,No
CUST102377,2025-09-02,11/01/2024,20.0,One year,  mobile  ,East,Bhubaneswar,30,Female,374.77,17.0,0.0,5.0,Net Banking,No
CUST100163,2025-11-18,2025-07-21,4.0,Month-to-month,Broadband,South,Kochi,43,Female,792.84,75.8,0.0,5.0,UPI,No
CUST100460,2025-07-25,02/01/2024,18.0,One year,Bundled,South,Chennai,46,Female,1177.89,29.2,0.0,5.0,Cash,No
CUST100753,2025-11-20,2025-01-24,10.0,Month-to-month,Mobile,South,bengaluru,46,Female,467.52,48.9,0.0,5.0,Net Banking,No
CUST101694,2025-11-11,2025-05-15,-6.0,Month-to-month,Broadband,East,Kolkata,45,Female,790.04,232.6,1.0,5.0,Cash,No
CUST102558,2025-10-31,2025-05-04,5.0,Two year,  mobile  ,West,Pune,27,Male,445.3,28.4,0.0,5.0,UPI,No
CUST102809,2025-09-02,2025-08-03,1.0,Month-to-month,Broadband,East,Guwahati,45,Male,757.04,90.3,3.0,3.0,Cash,No
CUST102483,2025-08-11,2024-12-14,8.0,One year,MOBILE,West,Surat,48,Female,378.6,12.2,0.0,5.0,Credit Card,No
CUST100407,2025-10-25,2024-12-29,10.0,Two year,Mobile,North,Jaipur,33,Male,402.75,25.0,1.0,4.0,UPI,No
CUST101834,2025-08-06,2024-07-12,13.0,Month-to-month,BUNDLED,South,Bengaluru,27,Female,1289.0,40.5,0.0,5.0,Cash,No
CUST102437,2025-08-26,03/04/2024,16.0,Month-to-month,Mobile,South,Hyderabad,57,Female,335.76,27.1,,4.0,Net Banking,No
CUST102707,2025-09-29,2024-12-03,9.0,Month-to-month,MOBILE,North,Chandigarh,29,Male,469.3,22.0,1.0,3.0,Cash,No
CUST102355,2025-12-07,16/04/2024,20.0,One year,Mobile,East,  Guwahati  ,42,Male,366.98,74.4,3.0,1.0,Cash,Yes
CUST100818,2025-10-04,2025-06-06,4.0,Month-to-month,MOBILE,North,Chandigarh,38,Male,335.88,22.2,0.0,,Net Banking,No
CUST101669,2025-11-04,2024-12-09,11.0,Month-to-month,Bundled,North,delhi,31,Male,1232.67,21.5,1.0,4.0,Cash,No
CUST100689,2025-11-09,18/04/2024,19.0,Month-to-month,  bundled  ,North,Jaipur,39,Male,1269.92,22.9,1.0,4.0,Cash,No
CUST102945,2025-08-17,2024-12-20,8.0,Month-to-month,  broadband  ,East,Guwahati,29,Male,,96.9,0.0,5.0,Net Banking,No
CUST101320,2025-12-02,2024-10-08,14.0,Month-to-month,Mobile,East,Bhubaneswar,64,Male,372.98,31.0,0.0,5.0,Net Banking,No
CUST102715,2025-08-27,05/01/2024,19.0,Month-to-month,Mobile,South,Chennai,31,Female,,60.3,1.0,5.0,Cash,No
CUST101721,2025-09-05,13/05/2024,16.0,Month-to-month,  mobile  ,West,Surat,26,Female,450.22,22.0,1.0,5.0,Net Banking,No
CUST100232,2025-10-29,2024-08-05,14.0,Month-to-month,Mobile,East,Guwahati,35,Male,406.08,8.3,1.0,5.0,Credit Card,No
CUST101640,2025-08-31,08/04/2024,16.0,Month-to-month,BROADBAND,North,Delhi,27,Female,865.84,200.2,0.0,,Credit Card,No
CUST102827,2025-11-05,14/04/2024,19.0,One year,Broadband,East,  Patna  ,33,Female,723.52,107.6,0.0,5.0,UPI,No
CUST100293,2025-12-10,2024-09-16,15.0,Month-to-month,  bundled  ,South,Hyderabad,50,Male,1121.3,16.9,1.0,5.0,UPI,No
CUST100576,2025-10-28,2024-09-03,13.0,Two year,Mobile,South,kochi,52,Male,373.36,40.3,1.0,4.0,Credit Card,No
CUST100012,2025-09-08,2024-09-13,12.0,Month-to-month,Broadband,North,Delhi,19,Female,735.83,122.7,1.0,5.0,Credit Card,No
CUST101489,2025-11-04,2024-09-10,14.0,Two year,Bundled,East,Bhubaneswar,49,Female,1226.16,36.6,1.0,4.0,Cash,No
CUST102604,2025-10-19,2025-04-22,6.0,Two year,Mobile,East,bhubaneswar,19,Female,,31.7,0.0,5.0,Net Banking,No
CUST101748,2025-11-22,2025-07-25,4.0,One year,  mobile  ,North,Lucknow,54,Female,458.57,29.6,1.0,4.0,Net Banking,No
CUST100717,2025-12-06,2025-08-08,4.0,Month-to-month,Mobile,North,Chandigarh,29,Female,439.64,36.8,,2.0,Credit Card,Yes
CUST100340,2025-10-12,2025-03-16,7.0,Month-to-month,Broadband,West,Ahmedabad,18,Female,776.04,150.5,1.0,4.0,Cash,No
CUST100573,2025-12-15,2024-11-20,13.0,Month-to-month,Mobile,West,pune,26,Female,413.67,43.9,2.0,2.0,Net Banking,No
CUST101007,2025-12-23,2025-10-24,2.0,Month-to-month,Mobile,West,Ahmedabad,29,Male,396.97,13.0,0.0,4.0,Credit Card,No
CUST100108,2025-09-26,05/03/2024,18.0,Month-to-month,Broadband,South,kochi,52,Female,805.83,152.9,0.0,5.0,Net Banking,No
CUST101817,2025-12-19,2025-02-22,10.0,Month-to-month,Broadband,East,Bhubaneswar,33,Female,793.74,160.9,0.0,5.0,Cash,No
CUST100102,2025-12-03,13/03/2024,21.0,Month-to-month,Broadband,North,lucknow,44,Female,909.53,289.8,1.0,5.0,Net Banking,No
CUST101373,2025-11-30,2025-10-31,1.0,Month-to-month,Broadband,North,Lucknow,40,Male,872.87,84.3,0.0,5.0,Cash,No
CUST100814,2025-10-15,2025-07-17,3.0,Two year,Broadband,East,Patna,37,Male,866.87,128.5,1.0,4.0,Credit Card,No
CUST101614,2025-11-03,2025-10-04,1.0,Month-to-month,Broadband,North,Jaipur,44,Male,849.25,107.4,0.0,5.0,Net Banking,No
CUST100248,2025-11-26,2024-12-01,11.0,Month-to-month,  broadband  ,East,  Patna  ,46,Male,805.93,153.3,1.0,4.0,Credit Card,No
CUST100344,2025-12-01,2025-05-05,7.0,Month-to-month,Broadband,East,Patna,53,Female,806.62,272.5,0.0,5.0,Credit Card,No
CUST102252,2025-12-27,2025-01-31,11.0,Month-to-month,  bundled  ,North,Delhi,30,Male,,18.8,0.0,5.0,Credit Card,No
CUST101254,2025-10-07,2024-08-13,14.0,Two year,BROADBAND,North,Jaipur,27,Female,746.35,88.2,1.0,4.0,UPI,No
CUST101487,2025-11-10,2025-04-14,7.0,Month-to-month,Broadband,East,Patna,31,Female,784.64,135.3,4.0,3.0,Cash,No
CUST101495,2025-11-29,08/05/2024,18.0,Two year,Broadband,East,bhubaneswar,28,Male,778.24,93.6,1.0,4.0,Net Banking,No
CUST100654,2025-07-31,07/05/2024,14.0,Month-to-month,Mobile,South,Chennai,47,Male,346.31,41.8,0.0,5.0,Credit Card,No
CUST100866,2025-11-17,2025-02-20,9.0,Two year,Broadband,South,  Bengaluru  ,32,Male,894.61,265.1,0.0,5.0,Net Banking,No
CUST102810,2025-11-30,09/02/2024,,Month-to-month,  bundled  ,South,Hyderabad,42,Female,1230.68,55.0,0.0,5.0,Credit Card,No
CUST100773,2025-10-23,2024-08-29,14.0,One year,Mobile,North,Lucknow,18,Female,331.16,35.7,3.0,3.0,Net Banking,No
CUST101424,2025-11-02,12/03/2024,20.0,One year,Broadband,East,Kolkata,45,Female,795.94,159.7,1.0,5.0,Cash,No
CUST101832,2025-07-12,2024-07-17,12.0,Two year,Mobile,South,Chennai,43,Male,345.85,20.3,1.0,,Net Banking,No
CUST100492,2025-12-08,2025-02-11,10.0,,Broadband,East,Bhubaneswar,51,Female,785.1,140.5,1.0,,Cash,No
CUST101404,2025-07-21,28/03/2024,16.0,Month-to-month,Mobile,East,Patna,35,Female,357.48,21.5,0.0,4.0,Credit Card,No
CUST102715,2025-09-26,05/01/2024,20.0,Month-to-month,MOBILE,South,Chennai,31,Female,489.49,41.8,0.0,,Cash,No
CUST102033,2025-12-06,2024-09-12,15.0,Month-to-month,  broadband  ,North,lucknow,37,Female,27593.407611068593,250.1,3.0,2.0,Cash,Yes
CUST102752,2025-11-02,2025-06-05,5.0,Month-to-month,Broadband,West,Ahmedabad,36,Female,721.28,121.3,0.0,4.0,UPI,No
CUST101391,2025-11-24,2024-12-29,11.0,Month-to-month,Mobile,South,Chennai,38,Female,374.37,29.9,1.0,,Cash,No
CUST102345,2025-12-04,2025-10-05,2.0,Month-to-month,  mobile  ,South,  Chennai  ,27,Male,315.58,47.8,0.0,3.0,Net Banking,Yes
CUST100986,2025-09-29,2025-04-02,5.0,Two year,BROADBAND,East,Guwahati,49,Female,765.31,143.8,1.0,5.0,Credit Card,No
CUST101571,2025-10-03,12/03/2024,19.0,One year,Mobile,East,Bhubaneswar,22,Male,403.23,34.2,0.0,5.0,UPI,No
CUST100283,2025-10-02,2024-12-06,10.0,Two year,Mobile,East,Guwahati,62,Male,415.44,26.0,1.0,4.0,Credit Card,No
CUST101714,2025-11-16,2024-07-24,,Month-to-month,  mobile  ,South,Hyderabad,46,Male,16157.477076770936,24.0,0.0,5.0,Net Banking,No
CUST100465,2025-07-10,2024-10-13,9.0,Two year,Broadband,North,Lucknow,39,Male,799.1,111.4,0.0,5.0,UPI,No
CUST102145,2025-08-22,29/02/2024,18.0,One year,Mobile,West,Mumbai,0,Female,476.7,32.7,1.0,5.0,Net Banking,No
CUST102122,2025-10-14,2024-09-19,13.0,Two year,BUNDLED,West,Surat,42,Male,1235.6,52.9,0.0,,Cash,No
CUST100012,2025-10-08,2024-09-13,13.0,Month-to-month,  broadband  ,North,Delhi,19,Female,825.35,272.9,1.0,5.0,Credit Card,No
CUST101894,2025-11-10,2025-05-14,6.0,Month-to-month,Mobile,South,Hyderabad,35,Male,304.95,36.8,1.0,5.0,Net Banking,No
CUST102355,2025-09-08,16/04/2024,,One year,Mobile,East,Guwahati,42,Male,366.81,38.1,,5.0,Cash,No
CUST101985,2025-12-07,17/01/2024,23.0,Month-to-month,Bundled,North,Chandigarh,50,Male,1320.57,12.5,1.0,4.0,Credit Card,No
CUST101101,2025-10-24,01/06/2024,16.0,One year,Bundled,West,  Surat  ,31,Female,1145.44,32.6,1.0,4.0,UPI,No
CUST102021,2025-09-30,2024-08-06,13.0,Two year,Broadband,North,Jaipur,34,Female,750.48,137.4,0.0,4.0,UPI,No
CUST101797,2025-09-25,2025-08-26,1.0,Month-to-month,Broadband,West,  Surat  ,32,Male,722.77,148.4,2.0,,UPI,No
CUST102510,2025-11-23,02/05/2024,,One year,  bundled  ,North,  Lucknow  ,57,Female,1183.73,20.3,1.0,5.0,Net Banking,No
CUST100183,2025-12-04,2024-11-09,13.0,Month-to-month,BROADBAND,West,Mumbai,24,Female,818.66,178.4,0.0,5.0,Net Banking,No
CUST100284,2025-10-14,2025-02-16,8.0,Two year,Bundled,West,Pune,24,Female,1125.28,28.6,,5.0,Net Banking,No
CUST100850,2025-11-03,2025-05-07,6.0,One year,Mobile,South,Kochi,44,Female,432.07,27.2,0.0,5.0,UPI,No
CUST101512,2025-11-10,20/03/2024,20.0,Month-to-month,Mobile,East,Patna,36,Female,468.2,51.1,3.0,3.0,Credit Card,No
CUST101746,2025-11-07,17/03/2024,20.0,One year,Mobile,South,Kochi,34,Male,320.03,13.8,2.0,4.0,Cash,No
CUST101572,2025-10-27,2025-06-29,4.0,Two year,Mobile,West,Ahmedabad,33,Female,378.41,16.8,0.0,5.0,Cash,No
CUST102356,2025-09-07,16/03/2024,18.0,One year,Broadband,North,Delhi,46,Female,759.11,199.0,0.0,5.0,Net Banking,No
CUST102161,2025-10-27,06/01/2024,21.0,Month-to-month,Mobile,North,Jaipur,39,Female,514.93,31.9,2.0,3.0,Credit Card,No
CUST100713,2025-11-28,07/04/2024,19.0,Two year,BROADBAND,South,Kochi,51,Female,838.49,55.2,0.0,5.0,Credit Card,No
CUST100213,2025-12-03,12/05/2024,19.0,Month-to-month,Bundled,South,Kochi,26,Male,1019.85,38.5,1.0,4.0,Cash,Yes
CUST100424,2025-07-03,2025-06-03,1.0,One year,Bundled,East,Patna,28,Female,1200.62,14.4,0.0,4.0,Cash,No
CUST100777,2025-11-10,20/01/2024,22.0,Month-to-month,Mobile,North,lucknow,52,Female,359.38,16.1,0.0,5.0,Credit Card,No
CUST102367,2025-08-23,31/03/2024,17.0,Two year,Mobile,West,Mumbai,18,Male,410.99,37.0,0.0,5.0,Credit Card,No
CUST100022,2025-08-12,20/03/2024,17.0,Two year,Broadband,East,patna,25,Female,699.89,78.3,0.0,5.0,Cash,No
CUST100363,2025-10-29,2025-02-01,8.0,Month-to-month,Bundled,South,Kochi,53,Female,1199.02,46.5,1.0,5.0,Net Banking,No
CUST101710,2025-09-27,2024-12-01,9.0,One year,Bundled,East,bhubaneswar,35,Male,1242.28,36.4,1.0,4.0,Cash,No
CUST100224,2025-10-31,2025-01-04,9.0,Two year,Mobile,North,  Chandigarh  ,26,Female,585.11,27.5,0.0,5.0,Net Banking,No
CUST101279,2025-11-01,2024-08-08,15.0,One year,Broadband,East,Guwahati,24,Male,754.01,104.6,1.0,5.0,UPI,No
CUST101916,2025-09-22,01/03/2024,18.0,Month-to-month,  mobile  ,East,Guwahati,34,Male,455.92,12.7,0.0,4.0,Cash,No
CUST102363,2025-11-10,2024-11-15,12.0,Month-to-month,BROADBAND,South,  Kochi  ,35,Male,774.91,205.5,0.0,4.0,Cash,No
CUST100107,2025-10-26,2025-01-29,9.0,Two year,Bundled,North,Delhi,47,Female,1180.3,19.3,,5.0,Credit Card,No
CUST100122,2025-12-20,2024-07-28,17.0,Month-to-month,  broadband  ,East,Kolkata,35,Female,767.54,89.2,0.0,2.0,Net Banking,Yes
CUST100922,2025-11-17,2025-07-20,4.0,Month-to-month,Mobile,North,Chandigarh,48,Female,350.75,29.1,0.0,5.0,Credit Card,No
CUST102500,2025-09-01,10/01/2024,,Month-to-month,Mobile,South,Kochi,22,Male,499.88,21.7,1.0,5.0,Cash,No
CUST100391,2025-12-13,23/03/2024,21.0,Month-to-month,Mobile,East,  Bhubaneswar  ,63,Female,348.02,55.0,,4.0,Net Banking,No
CUST100764,2025-12-09,18/05/2024,19.0,Month-to-month,Bundled,South,hyderabad,46,Female,1139.81,29.9,0.0,4.0,UPI,No
CUST102021,2025-08-01,2024-08-06,12.0,Two year,Broadband,North,Jaipur,34,Female,862.36,119.8,1.0,4.0,UPI,No
CUST100346,2025-11-22,2025-08-24,3.0,One year,Bundled,East,  Patna  ,42,Female,1308.54,29.2,1.0,4.0,Cash,No
CUST101212,2025-11-14,2024-12-19,11.0,Month-to-month,Mobile,North,  Lucknow  ,34,Female,347.41,36.9,,4.0,Cash,No
CUST102286,2025-11-30,2025-03-05,8.0,One year,Broadband,North,Chandigarh,56,Female,,167.9,0.0,4.0,UPI,No
CUST100031,2025-12-17,25/06/2024,18.0,One year,  bundled  ,South,bengaluru,18,Male,1227.73,11.5,1.0,5.0,Net Banking,No
CUST100244,2025-08-30,2025-02-01,6.0,Month-to-month,Broadband,East,Kolkata,61,Female,771.28,144.7,0.0,5.0,Credit Card,No
CUST100390,2025-08-27,2024-07-03,13.0,Month-to-month,  bundled  ,East,kolkata,37,Male,1179.3,30.7,0.0,5.0,Cash,No
CUST101009,2025-11-23,2025-05-27,6.0,Month-to-month,Mobile,South,Chennai,24,Male,391.37,23.6,1.0,5.0,UPI,No
CUST102133,2025-08-26,2024-09-30,11.0,Month-to-month,Broadband,North,Delhi,61,Female,794.74,184.5,1.0,5.0,Credit Card,No
CUST100167,2025-08-19,2025-02-20,6.0,Two year,Broadband,North,  Chandigarh  ,35,Male,816.58,158.1,0.0,5.0,Cash,No
CUST102157,2025-10-12,2024-08-18,14.0,Month-to-month,Broadband,West,  Mumbai  ,58,Female,879.29,133.8,1.0,4.0,Cash,No
CUST100147,2025-09-18,2024-07-25,14.0,Two year,  broadband  ,North,Chandigarh,18,Female,797.81,98.3,2.0,4.0,Credit Card,No
CUST101204,2025-12-22,2025-01-26,11.0,Month-to-month,Bundled,West,Pune,40,Male,1235.14,14.1,0.0,5.0,Net Banking,No
CUST102912,2025-10-29,06/06/2024,16.0,Two year,Mobile,West,  Surat  ,53,Female,415.01,4.0,0.0,4.0,UPI,No
CUST102559,2025-12-16,24/06/2024,18.0,One year,  broadband  ,South,Chennai,35,Male,686.29,79.9,0.0,5.0,UPI,No
CUST102128,2025-11-11,21/01/2024,22.0,Two year,Bundled,East,bhubaneswar,35,Male,1193.28,32.4,0.0,5.0,UPI,No
CUST102134,2025-08-30,06/06/2024,14.0,Month-to-month,Bundled,East,kolkata,23,Male,1209.32,40.9,0.0,5.0,Net Banking,No
CUST102892,2025-12-12,2024-08-19,16.0,,Mobile,South,Kochi,47,Female,,32.0,1.0,5.0,Credit Card,No
CUST101126,2025-10-22,29/06/2024,16.0,Two year,Bundled,South,Chennai,45,Male,1166.87,16.5,1.0,4.0,Credit Card,No
CUST101523,2025-10-21,2024-09-26,13.0,One year,Bundled,West,Ahmedabad,30,Female,1235.29,26.1,2.0,5.0,Cash,No
CUST102070,2025-12-21,2025-06-24,6.0,One year,Mobile,West,Pune,30,Female,358.9,38.0,1.0,4.0,UPI,No
CUST102134,2025-07-31,06/06/2024,13.0,Month-to-month,Bundled,East,Kolkata,23,Male,1115.48,57.1,2.0,4.0,Net Banking,No
CUST101784,2025-10-31,2025-01-04,9.0,Two year,Broadband,North,Chandigarh,22,Female,796.72,111.6,0.0,5.0,Credit Card,No
CUST101269,2025-07-14,2024-07-19,12.0,Two year,Mobile,West,  Pune  ,35,Male,387.71,51.0,0.0,5.0,UPI,No
CUST101719,2025-11-26,04/06/2024,,Two year,BROADBAND,North,Lucknow,40,Male,714.31,114.0,0.0,5.0,Credit Card,No
CUST100667,2025-12-02,2025-09-03,3.0,One year,Bundled,West,Pune,26,Male,1161.65,31.9,1.0,5.0,Credit Card,No
CUST101399,2025-10-23,2024-10-28,-12.0,Month-to-month,MOBILE,South,  Hyderabad  ,57,Male,468.5,30.6,2.0,5.0,Cash,No
CUST101542,2025-09-29,2024-12-03,9.0,One year,Broadband,East,kolkata,63,Female,761.94,114.4,0.0,5.0,Net Banking,No
CUST101415,2025-10-19,2025-05-22,5.0,Month-to-month,  broadband  ,West,Pune,40,Female,870.34,76.2,0.0,5.0,Cash,No
CUST102500,2025-08-02,10/01/2024,19.0,Month-to-month,Mobile,South,Kochi,22,Male,390.91,32.8,0.0,5.0,Cash,No
CUST102650,2025-10-23,01/05/2024,17.0,One year,Broadband,South,Bengaluru,140,Male,771.29,120.6,0.0,5.0,Credit Card,No
CUST102037,2025-11-09,2025-02-12,9.0,Two year,Bundled,North,lucknow,26,Female,1069.61,42.7,0.0,4.0,UPI,No
CUST100896,2025-09-27,2024-10-02,11.0,Month-to-month,Mobile,South,hyderabad,55,Female,461.01,19.8,0.0,5.0,Net Banking,No
CUST102704,2025-09-16,23/06/2024,15.0,One year,  broadband  ,East,  Guwahati  ,18,Female,,143.2,0.0,3.0,Credit Card,No
CUST101033,2025-10-06,2025-08-07,2.0,Month-to-month,Mobile,South,kochi,25,Female,312.19,41.3,0.0,4.0,UPI,No
CUST102064,2025-12-15,2025-11-15,1.0,Month-to-month,Bundled,East,Guwahati,67,Female,1209.49,27.0,2.0,2.0,UPI,Yes
CUST102270,2025-10-19,2024-07-26,15.0,Two year,Mobile,North,Delhi,18,Female,361.81,8.4,0.0,5.0,UPI,No
CUST100095,2025-12-03,2025-02-06,10.0,Month-to-month,Bundled,West,  Ahmedabad  ,36,Male,1187.21,43.9,0.0,5.0,Net Banking,No
CUST101184,2025-10-08,2025-03-12,7.0,Month-to-month,Broadband,North,delhi,0,Male,851.08,248.0,2.0,5.0,Cash,No
CUST100671,2025-11-05,2025-04-09,7.0,Month-to-month,  mobile  ,West,Ahmedabad,52,Female,11609.30512817076,44.0,,5.0,UPI,No
CUST101985,2025-11-07,17/01/2024,22.0,Month-to-month,Bundled,North,  Chandigarh  ,50,Male,1277.48,18.6,2.0,3.0,Credit Card,No
CUST101804,2025-08-04,2024-12-07,8.0,Two year,Broadband,West,  Mumbai  ,40,Female,827.45,131.6,0.0,4.0,Net Banking,No
CUST100592,2025-10-21,2025-07-23,3.0,Month-to-month,MOBILE,South,  Kochi  ,34,Female,364.96,31.5,0.0,,UPI,No
CUST101329,2025-07-29,05/02/2024,17.0,Two year,Bundled,North,Lucknow,27,Male,1232.68,25.8,0.0,4.0,UPI,No
CUST101711,2025-11-25,03/06/2024,,Month-to-month,Bundled,North,Delhi,43,Female,1324.21,29.6,0.0,5.0,Cash,No
CUST101585,2025-10-20,2025-01-23,-9.0,Two year,Bundled,West,pune,32,Male,1352.82,35.6,1.0,5.0,Net Banking,No
CUST101294,2025-08-21,2024-07-27,13.0,Month-to-month,Mobile,East,Patna,46,Female,363.49,63.5,0.0,4.0,Cash,No
CUST101137,2025-11-16,2025-06-19,5.0,Month-to-month,Broadband,North,Chandigarh,21,Male,782.17,161.0,0.0,5.0,UPI,No
CUST100458,2025-07-26,01/06/2024,13.0,Two year,  broadband  ,West,Pune,38,Female,787.07,204.1,0.0,5.0,Credit Card,No
CUST101996,2025-11-21,2024-08-28,15.0,Two year,MOBILE,West,Ahmedabad,39,Male,417.04,78.6,0.0,5.0,Net Banking,No
CUST101887,2025-10-17,25/05/2024,17.0,One year,Broadband,West,Ahmedabad,46,Female,853.41,94.7,1.0,4.0,Net Banking,No
CUST102994,2025-12-25,2025-01-29,11.0,Month-to-month,Broadband,East,Kolkata,37,Female,718.65,149.6,0.0,,Credit Card,Yes
CUST100440,2025-11-19,2024-07-27,16.0,One year,Mobile,East,  Patna  ,32,Female,351.57,31.0,2.0,4.0,Credit Card,No
CUST101695,2025-12-13,22/02/2024,22.0,One year,Bundled,East,patna,41,Male,1120.17,64.5,1.0,5.0,UPI,No
CUST100133,2025-07-20,2025-03-22,4.0,Two year,Broadband,North,Jaipur,30,Female,721.56,126.6,2.0,5.0,Cash,No
CUST100130,2025-10-13,22/01/2024,21.0,Two year,Mobile,East,Patna,35,Female,442.54,43.1,0.0,5.0,Net Banking,No
CUST100774,2025-10-28,2024-07-05,15.0,Month-to-month,  mobile  ,East,patna,41,Male,381.74,48.2,1.0,3.0,UPI,No
CUST100098,2025-11-26,06/03/2024,20.0,Month-to-month,Mobile,East,  Bhubaneswar  ,44,Male,422.59,18.0,0.0,,Net Banking,No
CUST102371,2025-10-10,2024-09-15,13.0,Month-to-month,  broadband  ,East,guwahati,18,Female,796.79,82.7,1.0,5.0,UPI,No
CUST100908,2025-11-02,2025-10-03,1.0,Two year,Broadband,South,hyderabad,55,Female,830.84,182.9,1.0,4.0,UPI,No
CUST102263,2025-12-21,2024-07-29,17.0,Two year,  mobile  ,North,Chandigarh,37,Male,418.81,45.6,2.0,3.0,Cash,No
CUST100329,2025-09-11,2025-06-13,3.0,Two year,Bundled,North,Delhi,29,Male,1262.59,21.4,0.0,5.0,UPI,No
CUST101545,2025-11-01,2024-07-09,16.0,Month-to-month,Bundled,South,Chennai,39,Male,1166.31,15.6,2.0,4.0,Cash,No
CUST101015,2025-07-22,28/04/2024,15.0,Month-to-month,Bundled,East,  Guwahati  ,19,Female,1154.91,10.6,0.0,4.0,Cash,No
CUST102794,2025-07-13,19/05/2024,14.0,Month-to-month,Bundled,North,Lucknow,18,Female,1254.74,29.6,0.0,5.0,Net Banking,No
CUST101013,2025-11-08,2024-11-13,12.0,Month-to-month,Mobile,South,Kochi,37,Male,350.37,32.3,0.0,4.0,Credit Card,No
CUST101499,2025-12-20,2025-05-24,7.0,Two year,Broadband,South,Bengaluru,38,Male,642.14,119.7,1.0,4.0,UPI,No
CUST101920,2025-11-07,2024-07-15,16.0,Month-to-month,BROADBAND,West,Pune,33,Female,816.87,101.3,0.0,4.0,Credit Card,No
CUST102342,2025-12-12,21/04/2024,20.0,Month-to-month,Broadband,South,hyderabad,47,Male,736.9,142.9,1.0,5.0,UPI,No
